6361,1.43506E+12,start,FATBOTSLIM,start,FATBOTSLIM,1000,2100,100
570,1.43506E+12,ourmove,DYNAMITE,,,,,
571,1.43506E+12,ourmove,SCISSORS,,,,,
572,1.43506E+12,ourmove,PAPER,,,,,
573,1.43506E+12,ourmove,DYNAMITE,,,,,
574,1.43506E+12,ourmove,DYNAMITE,,,,,
575,1.43506E+12,ourmove,PAPER,,,,,
576,1.43506E+12,ourmove,DYNAMITE,,,,,
577,1.43506E+12,ourmove,PAPER,,,,,
578,1.43506E+12,ourmove,DYNAMITE,,,,,
579,1.43506E+12,ourmove,SCISSORS,,,,,
580,1.43506E+12,ourmove,ROCK,,,,,
581,1.43506E+12,ourmove,DYNAMITE,,,,,
582,1.43506E+12,ourmove,SCISSORS,,,,,
583,1.43506E+12,ourmove,SCISSORS,,,,,
584,1.43506E+12,ourmove,ROCK,,,,,
585,1.43506E+12,ourmove,PAPER,,,,,
586,1.43506E+12,ourmove,ROCK,,,,,
587,1.43506E+12,ourmove,PAPER,,,,,
588,1.43506E+12,ourmove,PAPER,,,,,
589,1.43506E+12,ourmove,DYNAMITE,,,,,
590,1.43506E+12,ourmove,ROCK,,,,,
591,1.43506E+12,ourmove,ROCK,,,,,
592,1.43506E+12,ourmove,DYNAMITE,,,,,
593,1.43506E+12,ourmove,PAPER,,,,,
594,1.43506E+12,ourmove,DYNAMITE,,,,,
595,1.43506E+12,ourmove,PAPER,,,,,
596,1.43506E+12,ourmove,DYNAMITE,,,,,
597,1.43506E+12,ourmove,ROCK,,,,,
598,1.43506E+12,ourmove,PAPER,,,,,
599,1.43506E+12,ourmove,DYNAMITE,,,,,
600,1.43506E+12,ourmove,SCISSORS,,,,,
601,1.43506E+12,ourmove,DYNAMITE,,,,,
602,1.43506E+12,ourmove,DYNAMITE,,,,,
603,1.43506E+12,ourmove,PAPER,,,,,
604,1.43506E+12,ourmove,ROCK,,,,,
605,1.43506E+12,ourmove,DYNAMITE,,,,,
606,1.43506E+12,ourmove,SCISSORS,,,,,
607,1.43506E+12,ourmove,DYNAMITE,,,,,
608,1.43506E+12,ourmove,SCISSORS,,,,,
609,1.43506E+12,ourmove,DYNAMITE,,,,,
610,1.43506E+12,ourmove,DYNAMITE,,,,,
611,1.43506E+12,ourmove,SCISSORS,,,,,
612,1.43506E+12,ourmove,DYNAMITE,,,,,
613,1.43506E+12,ourmove,PAPER,,,,,
614,1.43506E+12,ourmove,DYNAMITE,,,,,
615,1.43506E+12,ourmove,PAPER,,,,,
616,1.43506E+12,ourmove,DYNAMITE,,,,,
617,1.43506E+12,ourmove,PAPER,,,,,
618,1.43506E+12,ourmove,DYNAMITE,,,,,
619,1.43506E+12,ourmove,ROCK,,,,,
620,1.43506E+12,ourmove,PAPER,,,,,
621,1.43506E+12,ourmove,PAPER,,,,,
622,1.43506E+12,ourmove,DYNAMITE,,,,,
623,1.43506E+12,ourmove,PAPER,,,,,
624,1.43506E+12,ourmove,ROCK,,,,,
625,1.43506E+12,ourmove,DYNAMITE,,,,,
626,1.43506E+12,ourmove,SCISSORS,,,,,
627,1.43506E+12,ourmove,PAPER,,,,,
628,1.43506E+12,ourmove,SCISSORS,,,,,
629,1.43506E+12,ourmove,DYNAMITE,,,,,
630,1.43506E+12,ourmove,ROCK,,,,,
631,1.43506E+12,ourmove,ROCK,,,,,
632,1.43506E+12,ourmove,PAPER,,,,,
633,1.43506E+12,ourmove,PAPER,,,,,
634,1.43506E+12,ourmove,DYNAMITE,,,,,
635,1.43506E+12,ourmove,SCISSORS,,,,,
636,1.43506E+12,ourmove,ROCK,,,,,
637,1.43506E+12,ourmove,ROCK,,,,,
638,1.43506E+12,ourmove,SCISSORS,,,,,
639,1.43506E+12,ourmove,DYNAMITE,,,,,
640,1.43506E+12,ourmove,ROCK,,,,,
641,1.43506E+12,ourmove,ROCK,,,,,
642,1.43506E+12,ourmove,SCISSORS,,,,,
643,1.43506E+12,ourmove,DYNAMITE,,,,,
644,1.43506E+12,ourmove,DYNAMITE,,,,,
645,1.43506E+12,ourmove,PAPER,,,,,
646,1.43506E+12,ourmove,ROCK,,,,,
647,1.43506E+12,ourmove,PAPER,,,,,
648,1.43506E+12,ourmove,DYNAMITE,,,,,
649,1.43506E+12,ourmove,DYNAMITE,,,,,
650,1.43506E+12,ourmove,PAPER,,,,,
651,1.43506E+12,ourmove,ROCK,,,,,
652,1.43506E+12,ourmove,ROCK,,,,,
653,1.43506E+12,ourmove,PAPER,,,,,
654,1.43506E+12,ourmove,SCISSORS,,,,,
655,1.43506E+12,ourmove,DYNAMITE,,,,,
656,1.43506E+12,ourmove,DYNAMITE,,,,,
657,1.43506E+12,ourmove,ROCK,,,,,
658,1.43506E+12,ourmove,DYNAMITE,,,,,
659,1.43506E+12,ourmove,DYNAMITE,,,,,
660,1.43506E+12,ourmove,SCISSORS,,,,,
661,1.43506E+12,ourmove,DYNAMITE,,,,,
662,1.43506E+12,ourmove,DYNAMITE,,,,,
663,1.43506E+12,ourmove,ROCK,,,,,
664,1.43506E+12,ourmove,DYNAMITE,,,,,
665,1.43506E+12,ourmove,ROCK,,,,,
666,1.43506E+12,ourmove,DYNAMITE,,,,,
667,1.43506E+12,ourmove,ROCK,,,,,
668,1.43506E+12,ourmove,DYNAMITE,,,,,
669,1.43506E+12,ourmove,PAPER,,,,,
670,1.43506E+12,ourmove,DYNAMITE,,,,,
671,1.43506E+12,ourmove,DYNAMITE,,,,,
672,1.43506E+12,ourmove,ROCK,,,,,
673,1.43506E+12,ourmove,DYNAMITE,,,,,
674,1.43506E+12,ourmove,ROCK,,,,,
675,1.43506E+12,ourmove,DYNAMITE,,,,,
676,1.43506E+12,ourmove,DYNAMITE,,,,,
677,1.43506E+12,ourmove,PAPER,,,,,
678,1.43506E+12,ourmove,ROCK,,,,,
679,1.43506E+12,ourmove,DYNAMITE,,,,,
680,1.43506E+12,ourmove,DYNAMITE,,,,,
681,1.43506E+12,ourmove,DYNAMITE,,,,,
682,1.43506E+12,ourmove,DYNAMITE,,,,,
683,1.43506E+12,ourmove,SCISSORS,,,,,
684,1.43506E+12,ourmove,PAPER,,,,,
685,1.43506E+12,ourmove,SCISSORS,,,,,
686,1.43506E+12,ourmove,ROCK,,,,,
687,1.43506E+12,ourmove,PAPER,,,,,
688,1.43506E+12,ourmove,SCISSORS,,,,,
689,1.43506E+12,ourmove,ROCK,,,,,
690,1.43506E+12,ourmove,DYNAMITE,,,,,
691,1.43506E+12,ourmove,SCISSORS,,,,,
692,1.43506E+12,ourmove,SCISSORS,,,,,
693,1.43506E+12,ourmove,SCISSORS,,,,,
694,1.43506E+12,ourmove,DYNAMITE,,,,,
695,1.43506E+12,ourmove,DYNAMITE,,,,,
696,1.43506E+12,ourmove,PAPER,,,,,
697,1.43506E+12,ourmove,DYNAMITE,,,,,
698,1.43506E+12,ourmove,SCISSORS,,,,,
699,1.43506E+12,ourmove,DYNAMITE,,,,,
700,1.43506E+12,ourmove,DYNAMITE,,,,,
701,1.43506E+12,ourmove,ROCK,,,,,
702,1.43506E+12,ourmove,PAPER,,,,,
703,1.43506E+12,ourmove,SCISSORS,,,,,
704,1.43506E+12,ourmove,SCISSORS,,,,,
705,1.43506E+12,ourmove,PAPER,,,,,
706,1.43506E+12,ourmove,ROCK,,,,,
707,1.43506E+12,ourmove,SCISSORS,,,,,
708,1.43506E+12,ourmove,PAPER,,,,,
709,1.43506E+12,ourmove,DYNAMITE,,,,,
710,1.43506E+12,ourmove,PAPER,,,,,
711,1.43506E+12,ourmove,DYNAMITE,,,,,
712,1.43506E+12,ourmove,DYNAMITE,,,,,
713,1.43506E+12,ourmove,DYNAMITE,,,,,
714,1.43506E+12,ourmove,PAPER,,,,,
715,1.43506E+12,ourmove,DYNAMITE,,,,,
716,1.43506E+12,ourmove,PAPER,,,,,
717,1.43506E+12,ourmove,SCISSORS,,,,,
718,1.43506E+12,ourmove,DYNAMITE,,,,,
719,1.43506E+12,ourmove,ROCK,,,,,
720,1.43506E+12,ourmove,SCISSORS,,,,,
721,1.43506E+12,ourmove,DYNAMITE,,,,,
722,1.43506E+12,ourmove,ROCK,,,,,
723,1.43506E+12,ourmove,SCISSORS,,,,,
724,1.43506E+12,ourmove,ROCK,,,,,
725,1.43506E+12,ourmove,ROCK,,,,,
726,1.43506E+12,ourmove,DYNAMITE,,,,,
727,1.43506E+12,ourmove,ROCK,,,,,
728,1.43506E+12,ourmove,ROCK,,,,,
729,1.43506E+12,ourmove,DYNAMITE,,,,,
730,1.43506E+12,ourmove,DYNAMITE,,,,,
731,1.43506E+12,ourmove,ROCK,,,,,
732,1.43506E+12,ourmove,PAPER,,,,,
733,1.43506E+12,ourmove,ROCK,,,,,
734,1.43506E+12,ourmove,PAPER,,,,,
735,1.43506E+12,ourmove,SCISSORS,,,,,
736,1.43506E+12,ourmove,ROCK,,,,,
737,1.43506E+12,ourmove,DYNAMITE,,,,,
738,1.43506E+12,ourmove,PAPER,,,,,
739,1.43506E+12,ourmove,PAPER,,,,,
740,1.43506E+12,ourmove,SCISSORS,,,,,
741,1.43506E+12,ourmove,ROCK,,,,,
742,1.43506E+12,ourmove,SCISSORS,,,,,
743,1.43506E+12,ourmove,ROCK,,,,,
744,1.43506E+12,ourmove,ROCK,,,,,
745,1.43506E+12,ourmove,DYNAMITE,,,,,
746,1.43506E+12,ourmove,DYNAMITE,,,,,
747,1.43506E+12,ourmove,ROCK,,,,,
748,1.43506E+12,ourmove,DYNAMITE,,,,,
749,1.43506E+12,ourmove,DYNAMITE,,,,,
750,1.43506E+12,ourmove,DYNAMITE,,,,,
751,1.43506E+12,ourmove,DYNAMITE,,,,,
752,1.43506E+12,ourmove,PAPER,,,,,
753,1.43506E+12,ourmove,DYNAMITE,,,,,
754,1.43506E+12,ourmove,SCISSORS,,,,,
755,1.43506E+12,ourmove,SCISSORS,,,,,
756,1.43506E+12,ourmove,PAPER,,,,,
757,1.43506E+12,ourmove,SCISSORS,,,,,
758,1.43506E+12,ourmove,DYNAMITE,,,,,
759,1.43506E+12,ourmove,SCISSORS,,,,,
760,1.43506E+12,ourmove,DYNAMITE,,,,,
761,1.43506E+12,ourmove,DYNAMITE,,,,,
762,1.43506E+12,ourmove,DYNAMITE,,,,,
763,1.43506E+12,ourmove,PAPER,,,,,
764,1.43506E+12,ourmove,PAPER,,,,,
765,1.43506E+12,ourmove,SCISSORS,,,,,
766,1.43506E+12,ourmove,PAPER,,,,,
767,1.43506E+12,ourmove,DYNAMITE,,,,,
768,1.43506E+12,ourmove,ROCK,,,,,
769,1.43506E+12,ourmove,ROCK,,,,,
770,1.43506E+12,ourmove,DYNAMITE,,,,,
771,1.43506E+12,ourmove,PAPER,,,,,
772,1.43506E+12,ourmove,DYNAMITE,,,,,
773,1.43506E+12,ourmove,DYNAMITE,,,,,
774,1.43506E+12,ourmove,PAPER,,,,,
775,1.43506E+12,ourmove,DYNAMITE,,,,,
776,1.43506E+12,ourmove,DYNAMITE,,,,,
777,1.43506E+12,ourmove,ROCK,,,,,
778,1.43506E+12,ourmove,DYNAMITE,,,,,
779,1.43506E+12,ourmove,ROCK,,,,,
780,1.43506E+12,ourmove,PAPER,,,,,
781,1.43506E+12,ourmove,PAPER,,,,,
782,1.43506E+12,ourmove,DYNAMITE,,,,,
783,1.43506E+12,ourmove,SCISSORS,,,,,
784,1.43506E+12,ourmove,DYNAMITE,,,,,
785,1.43506E+12,ourmove,ROCK,,,,,
786,1.43506E+12,ourmove,ROCK,,,,,
787,1.43506E+12,ourmove,DYNAMITE,,,,,
788,1.43506E+12,ourmove,SCISSORS,,,,,
789,1.43506E+12,ourmove,DYNAMITE,,,,,
790,1.43506E+12,ourmove,DYNAMITE,,,,,
791,1.43506E+12,ourmove,SCISSORS,,,,,
792,1.43506E+12,ourmove,DYNAMITE,,,,,
793,1.43506E+12,ourmove,DYNAMITE,,,,,
794,1.43506E+12,ourmove,ROCK,,,,,
795,1.43506E+12,ourmove,SCISSORS,,,,,
796,1.43506E+12,ourmove,DYNAMITE,,,,,
797,1.43506E+12,ourmove,ROCK,,,,,
798,1.43506E+12,ourmove,ROCK,,,,,
799,1.43506E+12,ourmove,SCISSORS,,,,,
800,1.43506E+12,ourmove,DYNAMITE,,,,,
801,1.43506E+12,ourmove,DYNAMITE,,,,,
802,1.43506E+12,ourmove,DYNAMITE,,,,,
803,1.43506E+12,ourmove,DYNAMITE,,,,,
804,1.43506E+12,ourmove,DYNAMITE,,,,,
805,1.43506E+12,ourmove,ROCK,,,,,
806,1.43506E+12,ourmove,PAPER,,,,,
807,1.43506E+12,ourmove,PAPER,,,,,
808,1.43506E+12,ourmove,SCISSORS,,,,,
809,1.43506E+12,ourmove,DYNAMITE,,,,,
810,1.43506E+12,ourmove,DYNAMITE,,,,,
811,1.43506E+12,ourmove,PAPER,,,,,
812,1.43506E+12,ourmove,SCISSORS,,,,,
813,1.43506E+12,ourmove,PAPER,,,,,
814,1.43506E+12,ourmove,ROCK,,,,,
815,1.43506E+12,ourmove,DYNAMITE,,,,,
816,1.43506E+12,ourmove,SCISSORS,,,,,
817,1.43506E+12,ourmove,PAPER,,,,,
818,1.43506E+12,ourmove,ROCK,,,,,
819,1.43506E+12,ourmove,ROCK,,,,,
820,1.43506E+12,ourmove,DYNAMITE,,,,,
821,1.43506E+12,ourmove,PAPER,,,,,
822,1.43506E+12,ourmove,ROCK,,,,,
823,1.43506E+12,ourmove,DYNAMITE,,,,,
824,1.43506E+12,ourmove,SCISSORS,,,,,
825,1.43506E+12,ourmove,DYNAMITE,,,,,
826,1.43506E+12,ourmove,ROCK,,,,,
827,1.43506E+12,ourmove,DYNAMITE,,,,,
828,1.43506E+12,ourmove,PAPER,,,,,
829,1.43506E+12,ourmove,DYNAMITE,,,,,
830,1.43506E+12,ourmove,ROCK,,,,,
831,1.43506E+12,ourmove,DYNAMITE,,,,,
832,1.43506E+12,ourmove,PAPER,,,,,
833,1.43506E+12,ourmove,SCISSORS,,,,,
834,1.43506E+12,ourmove,DYNAMITE,,,,,
835,1.43506E+12,ourmove,PAPER,,,,,
836,1.43506E+12,ourmove,DYNAMITE,,,,,
837,1.43506E+12,ourmove,SCISSORS,,,,,
838,1.43506E+12,ourmove,DYNAMITE,,,,,
839,1.43506E+12,ourmove,PAPER,,,,,
840,1.43506E+12,ourmove,DYNAMITE,,,,,
841,1.43506E+12,ourmove,PAPER,,,,,
842,1.43506E+12,ourmove,DYNAMITE,,,,,
843,1.43506E+12,ourmove,SCISSORS,,,,,
844,1.43506E+12,ourmove,PAPER,,,,,
845,1.43506E+12,ourmove,PAPER,,,,,
846,1.43506E+12,ourmove,DYNAMITE,,,,,
847,1.43506E+12,ourmove,PAPER,,,,,
848,1.43506E+12,ourmove,DYNAMITE,,,,,
849,1.43506E+12,ourmove,ROCK,,,,,
850,1.43506E+12,ourmove,PAPER,,,,,
851,1.43506E+12,ourmove,PAPER,,,,,
852,1.43506E+12,ourmove,DYNAMITE,,,,,
853,1.43506E+12,ourmove,DYNAMITE,,,,,
854,1.43506E+12,ourmove,SCISSORS,,,,,
855,1.43506E+12,ourmove,SCISSORS,,,,,
856,1.43506E+12,ourmove,DYNAMITE,,,,,
857,1.43506E+12,ourmove,ROCK,,,,,
858,1.43506E+12,ourmove,DYNAMITE,,,,,
859,1.43506E+12,ourmove,SCISSORS,,,,,
860,1.43506E+12,ourmove,DYNAMITE,,,,,
861,1.43506E+12,ourmove,SCISSORS,,,,,
862,1.43506E+12,ourmove,DYNAMITE,,,,,
863,1.43506E+12,ourmove,ROCK,,,,,
864,1.43506E+12,ourmove,SCISSORS,,,,,
865,1.43506E+12,ourmove,DYNAMITE,,,,,
866,1.43506E+12,ourmove,ROCK,,,,,
867,1.43506E+12,ourmove,ROCK,,,,,
868,1.43506E+12,ourmove,DYNAMITE,,,,,
869,1.43506E+12,ourmove,ROCK,,,,,
870,1.43506E+12,ourmove,DYNAMITE,,,,,
871,1.43506E+12,ourmove,SCISSORS,,,,,
872,1.43506E+12,ourmove,PAPER,,,,,
873,1.43506E+12,ourmove,DYNAMITE,,,,,
874,1.43506E+12,ourmove,DYNAMITE,,,,,
875,1.43506E+12,ourmove,SCISSORS,,,,,
876,1.43506E+12,ourmove,ROCK,,,,,
877,1.43506E+12,ourmove,DYNAMITE,,,,,
878,1.43506E+12,ourmove,SCISSORS,,,,,
879,1.43506E+12,ourmove,SCISSORS,,,,,
880,1.43506E+12,ourmove,DYNAMITE,,,,,
881,1.43506E+12,ourmove,DYNAMITE,,,,,
882,1.43506E+12,ourmove,SCISSORS,,,,,
883,1.43506E+12,ourmove,SCISSORS,,,,,
884,1.43506E+12,ourmove,SCISSORS,,,,,
885,1.43506E+12,ourmove,DYNAMITE,,,,,
886,1.43506E+12,ourmove,PAPER,,,,,
887,1.43506E+12,ourmove,DYNAMITE,,,,,
888,1.43506E+12,ourmove,SCISSORS,,,,,
889,1.43506E+12,ourmove,DYNAMITE,,,,,
890,1.43506E+12,ourmove,DYNAMITE,,,,,
891,1.43506E+12,ourmove,DYNAMITE,,,,,
892,1.43506E+12,ourmove,ROCK,,,,,
893,1.43506E+12,ourmove,DYNAMITE,,,,,
894,1.43506E+12,ourmove,SCISSORS,,,,,
895,1.43506E+12,ourmove,DYNAMITE,,,,,
896,1.43506E+12,ourmove,ROCK,,,,,
897,1.43506E+12,ourmove,DYNAMITE,,,,,
898,1.43506E+12,ourmove,SCISSORS,,,,,
899,1.43506E+12,ourmove,ROCK,,,,,
900,1.43506E+12,ourmove,SCISSORS,,,,,
901,1.43506E+12,ourmove,DYNAMITE,,,,,
902,1.43506E+12,ourmove,ROCK,,,,,
903,1.43506E+12,ourmove,SCISSORS,,,,,
904,1.43506E+12,ourmove,DYNAMITE,,,,,
905,1.43506E+12,ourmove,DYNAMITE,,,,,
906,1.43506E+12,ourmove,SCISSORS,,,,,
907,1.43506E+12,ourmove,DYNAMITE,,,,,
908,1.43506E+12,ourmove,PAPER,,,,,
909,1.43506E+12,ourmove,DYNAMITE,,,,,
910,1.43506E+12,ourmove,PAPER,,,,,
911,1.43506E+12,ourmove,PAPER,,,,,
912,1.43506E+12,ourmove,DYNAMITE,,,,,
913,1.43506E+12,ourmove,ROCK,,,,,
914,1.43506E+12,ourmove,PAPER,,,,,
915,1.43506E+12,ourmove,PAPER,,,,,
916,1.43506E+12,ourmove,DYNAMITE,,,,,
917,1.43506E+12,ourmove,SCISSORS,,,,,
918,1.43506E+12,ourmove,PAPER,,,,,
919,1.43506E+12,ourmove,ROCK,,,,,
920,1.43506E+12,ourmove,ROCK,,,,,
921,1.43506E+12,ourmove,DYNAMITE,,,,,
922,1.43506E+12,ourmove,ROCK,,,,,
923,1.43506E+12,ourmove,SCISSORS,,,,,
924,1.43506E+12,ourmove,DYNAMITE,,,,,
925,1.43506E+12,ourmove,DYNAMITE,,,,,
926,1.43506E+12,ourmove,ROCK,,,,,
927,1.43506E+12,ourmove,DYNAMITE,,,,,
928,1.43506E+12,ourmove,PAPER,,,,,
929,1.43506E+12,ourmove,PAPER,,,,,
930,1.43506E+12,ourmove,ROCK,,,,,
931,1.43506E+12,ourmove,SCISSORS,,,,,
932,1.43506E+12,ourmove,DYNAMITE,,,,,
933,1.43506E+12,ourmove,DYNAMITE,,,,,
934,1.43506E+12,ourmove,SCISSORS,,,,,
935,1.43506E+12,ourmove,SCISSORS,,,,,
936,1.43506E+12,ourmove,ROCK,,,,,
937,1.43506E+12,ourmove,DYNAMITE,,,,,
938,1.43506E+12,ourmove,SCISSORS,,,,,
939,1.43506E+12,ourmove,SCISSORS,,,,,
940,1.43506E+12,ourmove,ROCK,,,,,
941,1.43506E+12,ourmove,DYNAMITE,,,,,
942,1.43506E+12,ourmove,ROCK,,,,,
943,1.43506E+12,ourmove,DYNAMITE,,,,,
944,1.43506E+12,ourmove,ROCK,,,,,
945,1.43506E+12,ourmove,DYNAMITE,,,,,
946,1.43506E+12,ourmove,SCISSORS,,,,,
947,1.43506E+12,ourmove,DYNAMITE,,,,,
948,1.43506E+12,ourmove,DYNAMITE,,,,,
949,1.43506E+12,ourmove,SCISSORS,,,,,
950,1.43506E+12,ourmove,DYNAMITE,,,,,
951,1.43506E+12,ourmove,SCISSORS,,,,,
952,1.43506E+12,ourmove,DYNAMITE,,,,,
953,1.43506E+12,ourmove,ROCK,,,,,
954,1.43506E+12,ourmove,PAPER,,,,,
955,1.43506E+12,ourmove,DYNAMITE,,,,,
956,1.43506E+12,ourmove,SCISSORS,,,,,
957,1.43506E+12,ourmove,DYNAMITE,,,,,
958,1.43506E+12,ourmove,PAPER,,,,,
959,1.43506E+12,ourmove,DYNAMITE,,,,,
960,1.43506E+12,ourmove,SCISSORS,,,,,
961,1.43506E+12,ourmove,SCISSORS,,,,,
962,1.43506E+12,ourmove,DYNAMITE,,,,,
963,1.43506E+12,ourmove,DYNAMITE,,,,,
964,1.43506E+12,ourmove,PAPER,,,,,
965,1.43506E+12,ourmove,SCISSORS,,,,,
966,1.43506E+12,ourmove,DYNAMITE,,,,,
967,1.43506E+12,ourmove,PAPER,,,,,
968,1.43506E+12,ourmove,SCISSORS,,,,,
969,1.43506E+12,ourmove,DYNAMITE,,,,,
970,1.43506E+12,ourmove,PAPER,,,,,
971,1.43506E+12,ourmove,SCISSORS,,,,,
972,1.43506E+12,ourmove,ROCK,,,,,
973,1.43506E+12,ourmove,DYNAMITE,,,,,
974,1.43506E+12,ourmove,ROCK,,,,,
975,1.43506E+12,ourmove,DYNAMITE,,,,,
976,1.43506E+12,ourmove,DYNAMITE,,,,,
977,1.43506E+12,ourmove,ROCK,,,,,
978,1.43506E+12,ourmove,PAPER,,,,,
979,1.43506E+12,ourmove,ROCK,,,,,
980,1.43506E+12,ourmove,PAPER,,,,,
981,1.43506E+12,ourmove,SCISSORS,,,,,
982,1.43506E+12,ourmove,ROCK,,,,,
983,1.43506E+12,ourmove,DYNAMITE,,,,,
984,1.43506E+12,ourmove,SCISSORS,,,,,
985,1.43506E+12,ourmove,ROCK,,,,,
986,1.43506E+12,ourmove,DYNAMITE,,,,,
987,1.43506E+12,ourmove,ROCK,,,,,
988,1.43506E+12,ourmove,DYNAMITE,,,,,
989,1.43506E+12,ourmove,DYNAMITE,,,,,
990,1.43506E+12,ourmove,ROCK,,,,,
991,1.43506E+12,ourmove,ROCK,,,,,
992,1.43506E+12,ourmove,DYNAMITE,,,,,
993,1.43506E+12,ourmove,DYNAMITE,,,,,
994,1.43506E+12,ourmove,ROCK,,,,,
995,1.43506E+12,ourmove,DYNAMITE,,,,,
996,1.43506E+12,ourmove,ROCK,,,,,
997,1.43506E+12,ourmove,ROCK,,,,,
998,1.43506E+12,ourmove,DYNAMITE,,,,,
999,1.43506E+12,ourmove,ROCK,,,,,
1000,1.43506E+12,ourmove,PAPER,,,,,
1001,1.43506E+12,ourmove,DYNAMITE,,,,,
1002,1.43506E+12,ourmove,DYNAMITE,,,,,
1003,1.43506E+12,ourmove,DYNAMITE,,,,,
1004,1.43506E+12,ourmove,SCISSORS,,,,,
1005,1.43506E+12,ourmove,PAPER,,,,,
1006,1.43506E+12,ourmove,DYNAMITE,,,,,
1007,1.43506E+12,ourmove,SCISSORS,,,,,
1,1.43506E+12,start,FATBOTSLIM,,,1000,2000,2
6361,1.43506E+12,theirmove,SCISSORS,,,,,
6362,1.43506E+12,theirmove,DYNAMITE,,,,,
6363,1.43506E+12,theirmove,SCISSORS,,,,,
6364,1.43506E+12,theirmove,ROCK,,,,,
6365,1.43506E+12,theirmove,SCISSORS,,,,,
6366,1.43506E+12,theirmove,DYNAMITE,,,,,
6367,1.43506E+12,theirmove,SCISSORS,,,,,
6368,1.43506E+12,theirmove,DYNAMITE,,,,,
6369,1.43506E+12,theirmove,SCISSORS,,,,,
6370,1.43506E+12,theirmove,DYNAMITE,,,,,
6371,1.43506E+12,theirmove,PAPER,,,,,
6372,1.43506E+12,theirmove,ROCK,,,,,
6373,1.43506E+12,theirmove,ROCK,,,,,
6374,1.43506E+12,theirmove,DYNAMITE,,,,,
6375,1.43506E+12,theirmove,SCISSORS,,,,,
6376,1.43506E+12,theirmove,PAPER,,,,,
6377,1.43506E+12,theirmove,SCISSORS,,,,,
6378,1.43506E+12,theirmove,ROCK,,,,,
6379,1.43506E+12,theirmove,PAPER,,,,,
6380,1.43506E+12,theirmove,PAPER,,,,,
6381,1.43506E+12,theirmove,ROCK,,,,,
6382,1.43506E+12,theirmove,PAPER,,,,,
6383,1.43506E+12,theirmove,PAPER,,,,,
6384,1.43506E+12,theirmove,PAPER,,,,,
6385,1.43506E+12,theirmove,ROCK,,,,,
6386,1.43506E+12,theirmove,ROCK,,,,,
6387,1.43506E+12,theirmove,DYNAMITE,,,,,
6388,1.43506E+12,theirmove,PAPER,,,,,
6389,1.43506E+12,theirmove,DYNAMITE,,,,,
6390,1.43506E+12,theirmove,PAPER,,,,,
6391,1.43506E+12,theirmove,DYNAMITE,,,,,
6392,1.43506E+12,theirmove,ROCK,,,,,
6393,1.43506E+12,theirmove,DYNAMITE,,,,,
6394,1.43506E+12,theirmove,PAPER,,,,,
6395,1.43506E+12,theirmove,ROCK,,,,,
6396,1.43506E+12,theirmove,DYNAMITE,,,,,
6397,1.43506E+12,theirmove,SCISSORS,,,,,
6398,1.43506E+12,theirmove,SCISSORS,,,,,
6399,1.43506E+12,theirmove,PAPER,,,,,
6400,1.43506E+12,theirmove,DYNAMITE,,,,,
6401,1.43506E+12,theirmove,ROCK,,,,,
6402,1.43506E+12,theirmove,DYNAMITE,,,,,
6403,1.43506E+12,theirmove,SCISSORS,,,,,
6404,1.43506E+12,theirmove,SCISSORS,,,,,
6405,1.43506E+12,theirmove,ROCK,,,,,
6406,1.43506E+12,theirmove,SCISSORS,,,,,
6407,1.43506E+12,theirmove,DYNAMITE,,,,,
6408,1.43506E+12,theirmove,ROCK,,,,,
6409,1.43506E+12,theirmove,SCISSORS,,,,,
6410,1.43506E+12,theirmove,DYNAMITE,,,,,
6411,1.43506E+12,theirmove,PAPER,,,,,
6412,1.43506E+12,theirmove,PAPER,,,,,
6413,1.43506E+12,theirmove,ROCK,,,,,
6414,1.43506E+12,theirmove,SCISSORS,,,,,
6415,1.43506E+12,theirmove,DYNAMITE,,,,,
6416,1.43506E+12,theirmove,PAPER,,,,,
6417,1.43506E+12,theirmove,DYNAMITE,,,,,
6418,1.43506E+12,theirmove,SCISSORS,,,,,
6419,1.43506E+12,theirmove,PAPER,,,,,
6420,1.43506E+12,theirmove,ROCK,,,,,
6421,1.43506E+12,theirmove,ROCK,,,,,
6422,1.43506E+12,theirmove,SCISSORS,,,,,
6423,1.43506E+12,theirmove,DYNAMITE,,,,,
6424,1.43506E+12,theirmove,ROCK,,,,,
6425,1.43506E+12,theirmove,DYNAMITE,,,,,
6426,1.43506E+12,theirmove,SCISSORS,,,,,
6427,1.43506E+12,theirmove,DYNAMITE,,,,,
6428,1.43506E+12,theirmove,PAPER,,,,,
6429,1.43506E+12,theirmove,DYNAMITE,,,,,
6430,1.43506E+12,theirmove,PAPER,,,,,
6431,1.43506E+12,theirmove,SCISSORS,,,,,
6432,1.43506E+12,theirmove,PAPER,,,,,
6433,1.43506E+12,theirmove,DYNAMITE,,,,,
6434,1.43506E+12,theirmove,ROCK,,,,,
6435,1.43506E+12,theirmove,SCISSORS,,,,,
6436,1.43506E+12,theirmove,PAPER,,,,,
6437,1.43506E+12,theirmove,DYNAMITE,,,,,
6438,1.43506E+12,theirmove,ROCK,,,,,
6439,1.43506E+12,theirmove,PAPER,,,,,
6440,1.43506E+12,theirmove,PAPER,,,,,
6441,1.43506E+12,theirmove,ROCK,,,,,
6442,1.43506E+12,theirmove,DYNAMITE,,,,,
